realSum,room_type,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,dist
141.39478358418248,Entire home/apt,2,FALSE,9,93,9.215866838174522
150.74319902776477,Private room,2,FALSE,9,94,2.8778663670471074
173.880527250631,Private room,2,TRUE,10,99,4.590126506612778
183.22894269421332,Private room,4,FALSE,10,96,2.9631869216140316
104.23483219594276,Private room,2,FALSE,10,100,5.495007685410924
494.99859773768344,Entire home/apt,6,FALSE,10,98,3.0611221739355976
264.3264466672899,Entire home/apt,4,FALSE,10,100,10.24155761383816
312.9382069739179,Entire home/apt,4,FALSE,10,93,3.181600874948842
287.69748527624563,Entire home/apt,5,FALSE,9,95,3.1427017638193204
287.69748527624563,Entire home/apt,5,FALSE,9,88,3.241870986847469
154.24885481910815,Private room,3,FALSE,10,96,3.0815660980734205
266.66355052818545,Entire home/apt,4,TRUE,10,96,7.223807532129014
153.08030288866036,Shared room,4,FALSE,8,80,0.9610629273326232
162.1950079461531,Private room,2,FALSE,8,92,2.6726457406973596
115.92035150042068,Private room,2,FALSE,9,97,9.145258564512556
109.14275030382348,Private room,3,TRUE,10,98,7.395171068108701
139.29139010937644,Shared room,6,FALSE,9,87,2.494616208432606
139.29139010937644,Shared room,5,FALSE,9,91,2.494638565765072
139.29139010937644,Private room,2,FALSE,10,100,2.9856488464361854
174.11423763672056,Private room,2,FALSE,10,100,7.678183128434347
202.86061512573616,Entire home/apt,2,FALSE,9,97,7.591878487734868
143.73188744507806,Private room,4,TRUE,10,97,5.412646168440493
104.23483219594276,Private room,2,TRUE,10,100,3.102142923187398
145.36786014770496,Private room,2,FALSE,10,95,4.470586419718329
165.70066373749648,Private room,2,TRUE,10,95,1.2906435312198068
405.9549406375619,Entire home/apt,5,TRUE,9,95,3.657024793884661
145.36786014770496,Shared room,4,FALSE,9,88,4.470549885406714
401.2807329157707,Entire home/apt,4,FALSE,9,94,5.965697495135464
132.04636814060015,Private room,2,FALSE,10,100,2.14187999068456
150.74319902776477,Private room,2,FALSE,10,98,7.234205314332271
231.84070300084133,Entire home/apt,3,FALSE,10,100,2.2963977873731287
175.04907918107878,Private room,2,FALSE,10,100,3.681583562623789
109.14275030382348,Private room,2,TRUE,10,98,5.724096787335177
276.2456763578573,Entire home/apt,2,FALSE,10,96,1.231009900986913
254.97803122370755,Entire home/apt,2,FALSE,10,97,1.4675618012427034
194.9144619986912,Private room,2,FALSE,10,98,2.8102699557553943
133.21492007104794,Private room,3,FALSE,9,87,4.65803107162094
159.85790408525753,Private room,2,FALSE,10,97,3.1154394906880674
139.29139010937644,Private room,2,FALSE,7,87,9.315964130107789
261.05450126203607,Entire home/apt,2,TRUE,9,97,5.624723271963512
204.26287744227352,Private room,2,FALSE,10,98,2.796409871044582
127.60587080489856,Private room,2,FALSE,10,100,5.890040578114464
147.70496400860054,Shared room,4,FALSE,10,96,4.4705540416061345
290.0345891371412,Entire home/apt,2,FALSE,10,94,0.7379833348823222
301.7201084416191,Entire home/apt,2,FALSE,10,97,0.7379707151027002
361.7836776666354,Entire home/apt,2,FALSE,10,100,0.7379915619798626
125.26876694400298,Private room,2,FALSE,7,69,3.727377162436742
125.26876694400298,Private room,2,FALSE,9,71,3.788567715432956
742.030475834346,Entire home/apt,6,FALSE,10,93,3.2098371649917734
249.36898195755816,Private room,2,FALSE,10,100,3.5827912410566087
168.2714779844816,Private room,2,FALSE,10,100,6.186505776442014
333.9721417219781,Entire home/apt,6,TRUE,10,95,3.04966926025336
136.7205758623913,Private room,2,FALSE,10,100,3.610333575409642
327.19454052538094,Entire home/apt,6,FALSE,10,100,8.003756649546087
99.56062447415162,Private room,2,FALSE,9,100,11.318673427683098
150.0420678694961,Shared room,4,FALSE,9,89,4.585402097612789
185.5660465551089,Shared room,2,FALSE,10,100,7.409592660720733
329.29793400018696,Entire home/apt,4,TRUE,10,100,3.628248166701423
197.2515658595868,Entire home/apt,3,FALSE,10,100,9.916641490724684
150.0420678694961,Shared room,4,FALSE,10,98,4.458772060562827
417.6404599420398,Entire home/apt,3,FALSE,10,86,3.626628743694251
218.05179022155744,Entire home/apt,2,FALSE,9,86,6.713176992353117
139.29139010937644,Private room,2,FALSE,8,87,9.070014966264315
185.5660465551089,Private room,2,FALSE,10,100,2.298179704930933
278.34906983266336,Entire home/apt,4,FALSE,10,98,1.3613013072639917
371.1320931102178,Entire home/apt,4,FALSE,10,95,2.0461997125467355
742.030475834346,Entire home/apt,6,FALSE,9,84,3.1384664566302978
257.5488454706927,Entire home/apt,2,TRUE,10,100,8.317548976633663
329.29793400018696,Entire home/apt,3,TRUE,10,97,3.3829896337395917
179.72328690286994,Private room,2,TRUE,10,98,4.182293903907723
92.78302327755443,Private room,3,FALSE,10,93,8.02465264765785
283.95811909881274,Entire home/apt,2,FALSE,10,100,5.222890777808142
231.84070300084133,Entire home/apt,3,FALSE,10,100,7.221366415349542
382.58390202860613,Entire home/apt,3,FALSE,10,98,3.5812272286027493
209.8719267084229,Private room,3,FALSE,9,98,3.8615342907491623
144.90043937552585,Entire home/apt,3,FALSE,7,83,8.63094468852152
156.58595868000373,Private room,2,FALSE,10,100,3.3540923745785785
188.136860802094,Private room,2,FALSE,10,100,6.7642101479713155
276.0119659717678,Entire home/apt,4,FALSE,6,60,2.2437830348255132
264.3264466672899,Entire home/apt,4,FALSE,9,90,2.312344223813794
295.6436384032906,Entire home/apt,4,FALSE,8,80,3.4600770173506588
241.18911844442368,Entire home/apt,3,FALSE,8,40,2.232246332672837
322.5203328035898,Entire home/apt,6,FALSE,8,100,2.577325521516647
241.18911844442368,Entire home/apt,4,FALSE,8,70,7.262151608144912
206.36627091707953,Entire home/apt,2,FALSE,10,93,4.745501052370812
220.388894082453,Private room,2,FALSE,10,100,1.3001148406011138
611.1526596241937,Entire home/apt,6,TRUE,10,99,3.4374904409482734
162.42871833224268,Private room,2,FALSE,10,90,12.912668489058252
162.1950079461531,Private room,2,FALSE,7,80,3.420594743038228
347.99476488735155,Entire home/apt,4,FALSE,8,86,8.78058720209989
150.74319902776477,Entire home/apt,2,FALSE,10,100,4.303383772539823
251.4723754323642,Entire home/apt,3,FALSE,9,100,2.515705757953797
139.29139010937644,Private room,2,FALSE,9,80,9.367096693216768
150.50948864167523,Private room,2,FALSE,10,100,3.7639935613893134
197.2515658595868,Entire home/apt,2,FALSE,10,100,3.1200128236350255
139.29139010937644,Private room,2,FALSE,8,90,3.648573279229328
120.59455922221184,Private room,2,FALSE,7,80,10.702422604533137
195.84930354304944,Private room,3,FALSE,9,95,1.0109532355632462
127.60587080489856,Private room,3,FALSE,10,100,9.110595685068873
174.11423763672056,Private room,2,FALSE,10,100,2.984803118730129
91.61447134710666,Private room,2,FALSE,7,93,7.955688343788784
162.42871833224268,Private room,2,FALSE,9,97,3.813250152830277
143.73188744507806,Private room,2,TRUE,9,100,3.6000061053431516
127.60587080489856,Private room,2,FALSE,10,100,7.740013616833277
141.39478358418248,Private room,3,FALSE,7,80,2.4548856451434045
169.20631952883986,Private room,2,FALSE,10,90,7.691701912425626
312.9382069739179,Entire home/apt,3,FALSE,10,100,3.4228768455081315
191.17509582125828,Private room,2,FALSE,10,100,1.1157390053591347
154.01514443301858,Private room,2,TRUE,10,85,1.4227493649156813
263.1578947368421,Entire home/apt,2,FALSE,10,90,2.8791765120459947
248.20043002711037,Entire home/apt,2,FALSE,6,80,1.380218120619635
258.7173974011405,Private room,2,FALSE,10,100,7.184203367981265
238.85201458352807,Private room,2,FALSE,10,100,4.167757355913502
173.880527250631,Private room,2,TRUE,10,94,0.22843912316680556
300.7852668972609,Entire home/apt,6,FALSE,10,100,2.95546415048583
175.28278956716835,Private room,2,FALSE,10,100,1.6685530049584527
102.36514910722632,Shared room,2,FALSE,8,92,4.247488660251663
209.4045059362438,Private room,5,FALSE,8,100,3.199816543723568
173.880527250631,Entire home/apt,6,FALSE,10,100,13.50750294825502
289.8008787510517,Entire home/apt,3,FALSE,10,84,1.1645807413584348
289.8008787510517,Entire home/apt,6,FALSE,10,80,1.1645850107560438
156.58595868000373,Private room,2,FALSE,10,96,3.776901928844637
388.4266616808451,Private room,2,FALSE,10,100,3.457689071261299
249.36898195755816,Entire home/apt,2,FALSE,10,100,5.628324630290779
175.28278956716835,Private room,2,FALSE,8,100,2.2430486044508795
95.12012713845004,Private room,2,FALSE,6,90,8.223375691810512
179.72328690286994,Private room,2,FALSE,10,100,2.0386395266498387
386.0895578199495,Entire home/apt,6,TRUE,10,100,6.668442921332063
186.50088809946712,Private room,2,FALSE,10,100,0.4142226789641503
371.1320931102178,Entire home/apt,2,FALSE,10,100,2.9228648432404305
254.97803122370755,Entire home/apt,4,FALSE,6,80,3.166534663672925
231.84070300084133,Entire home/apt,2,FALSE,10,100,7.761793853473192
127.60587080489856,Private room,2,FALSE,10,100,9.8873576438768
150.74319902776477,Shared room,4,FALSE,6,80,6.727840399206331
150.74319902776477,Private room,2,FALSE,6,100,4.854453076718019
129.94297466579414,Private room,2,FALSE,9,100,4.304028834049099
85.77171169486772,Private room,2,FALSE,10,100,6.505716759488127
115.92035150042068,Private room,2,FALSE,9,87,4.360668224645762
324.6237262783958,Entire home/apt,4,FALSE,10,100,7.180611844914153
194.68075161260165,Entire home/apt,2,FALSE,10,100,2.3611975807899417
353.8375245395905,Entire home/apt,6,FALSE,10,100,2.0755227170288464
180.8918388333177,Private room,2,FALSE,9,96,4.476341496780307
324.6237262783958,Entire home/apt,6,FALSE,8,88,6.873857445900125
139.29139010937644,Private room,2,FALSE,10,96,8.202859148873795
336.3092455828737,Entire home/apt,4,TRUE,10,96,10.161947023032186
1507.431990277648,Entire home/apt,2,FALSE,10,100,8.804372102339508
150.74319902776477,Private room,2,FALSE,10,97,5.068550562681606
212.2090305693185,Private room,2,TRUE,10,99,3.1707614116750698
745.7698420117789,Entire home/apt,6,TRUE,9,97,0.9243389990750862
136.95428624848088,Private room,2,FALSE,10,96,4.946671859794859
157.75451061045152,Private room,2,TRUE,9,94,3.557991964807754
208.46966439188552,Entire home/apt,4,FALSE,8,89,4.383810870396442
328.12938206973917,Entire home/apt,4,TRUE,10,98,3.012603763333791
223.89454987379636,Entire home/apt,2,FALSE,10,94,3.502154596245961
146.30270169206318,Private room,2,TRUE,10,98,3.691837516664118
185.79975694119844,Private room,2,FALSE,10,97,5.381810269752485
343.3205571655604,Entire home/apt,4,FALSE,9,84,4.989727601287786
232.0744133869309,Entire home/apt,2,TRUE,10,97,8.26047256178774
139.0576797232869,Private room,4,FALSE,10,94,3.109136444407306
231.84070300084133,Entire home/apt,2,TRUE,10,95,4.004712112160133
125.03505655791342,Private room,2,FALSE,10,97,5.608949933056997
261.05450126203607,Entire home/apt,2,FALSE,10,93,3.7584665702317057
115.92035150042068,Private room,2,FALSE,9,88,4.3328228448490655
110.31130223427128,Private room,2,FALSE,10,98,4.496714571638352
197.2515658595868,Private room,2,FALSE,10,97,3.333941647761681
358.51173226138167,Entire home/apt,5,TRUE,9,96,3.32422021290636
220.388894082453,Private room,4,TRUE,10,91,3.0106152105985124
148.4060951668692,Private room,2,FALSE,9,91,0.8505068591994008
158.9230625408993,Private room,2,FALSE,8,93,3.5824296720684377
162.42871833224268,Private room,2,FALSE,10,100,6.7827049406698325
197.2515658595868,Private room,2,TRUE,10,98,4.062124707353248
143.73188744507806,Private room,2,FALSE,9,97,5.760850501099745
183.22894269421332,Private room,2,TRUE,9,94,3.6984524782199553
162.42871833224268,Private room,2,FALSE,9,92,2.5204708427363447
312.9382069739179,Entire home/apt,5,FALSE,8,93,2.9252390879306076
127.60587080489856,Private room,2,FALSE,10,80,3.677728000272509
545.0126203608488,Entire home/apt,3,TRUE,10,99,13.939761399965652
214.54613443021407,Private room,2,TRUE,10,97,7.138218278166336
215.71468636066183,Private room,2,FALSE,9,86,0.9463411303129776
143.73188744507806,Shared room,6,FALSE,9,91,0.9798933011868955
143.73188744507806,Shared room,6,FALSE,10,93,0.978826567381832
148.4060951668692,Shared room,4,FALSE,9,91,1.0428828951448514
271.3377582499766,Entire home/apt,4,FALSE,10,92,8.877371401730185
148.4060951668692,Shared room,4,FALSE,9,90,1.0087512198471722
134.6171823875853,Shared room,6,FALSE,9,91,0.8567492625660698
129.94297466579414,Shared room,6,FALSE,10,90,0.9259922725585226
165.70066373749648,Entire home/apt,2,TRUE,10,96,1.3533819006461485
177.38618304197436,Private room,2,FALSE,10,92,3.178873902762744
730.3449565298681,Entire home/apt,2,FALSE,10,96,1.5874758266570332
154.01514443301858,Private room,2,FALSE,8,90,4.584163559683922
135.55202393194352,Private room,2,TRUE,10,92,0.7950246142991465
119.42600729176404,Private room,2,FALSE,10,95,4.494656636909203
110.31130223427128,Private room,2,FALSE,9,85,3.935655969776088
292.60540338412636,Entire home/apt,4,FALSE,10,98,3.97444255911798
214.7798448163036,Entire home/apt,2,FALSE,9,92,4.1266128744701085
162.1950079461531,Private room,3,FALSE,10,99,3.679972809857368
637.7956436384032,Entire home/apt,4,FALSE,10,100,12.067028735297194
120.59455922221184,Private room,2,FALSE,10,96,7.474466165590471
175.04907918107878,Private room,2,TRUE,10,97,4.239396458859355
150.74319902776477,Private room,2,FALSE,9,94,2.7888365486051354
254.04318967934933,Entire home/apt,2,TRUE,10,98,2.955168444579021
155.41740674955594,Private room,4,FALSE,10,92,8.667533570066652
150.74319902776477,Private room,2,FALSE,9,92,8.802333162912818
120.82826960830138,Private room,3,FALSE,8,92,2.5079464549645305
231.84070300084133,Entire home/apt,6,FALSE,9,87,3.790619998404048
160.0916144713471,Private room,2,FALSE,10,91,4.162355762605381
443.1148920258016,Entire home/apt,4,FALSE,9,92,2.812289004418276
117.08890343086846,Private room,2,TRUE,10,96,5.690057026441815
229.73730952603532,Private room,4,FALSE,9,92,3.0028120297614778
150.74319902776477,Private room,3,TRUE,10,98,8.182035655922025
142.7970459007198,Private room,2,FALSE,9,89,1.0925791140981067
183.22894269421332,Private room,3,FALSE,9,91,3.0048091251309987
139.0576797232869,Private room,2,TRUE,10,96,3.992434149538728
189.53912311863135,Entire home/apt,3,FALSE,10,90,8.910709468655904
180.8918388333177,Private room,2,TRUE,10,98,1.6600378357048098
301.48639805552955,Entire home/apt,2,FALSE,9,93,5.845065214196302
278.1153594465738,Entire home/apt,2,FALSE,9,94,5.869442161939771
195.84930354304944,Private room,3,TRUE,10,96,3.940616328051151
913.5738992240814,Entire home/apt,5,FALSE,8,81,9.219217839350556
380.4805085538001,Entire home/apt,6,FALSE,9,97,3.399990619611651
324.6237262783958,Entire home/apt,2,FALSE,10,97,5.5083112108333
231.84070300084133,Private room,2,TRUE,10,98,2.898002337549595
173.880527250631,Private room,3,FALSE,10,97,8.319289631319993
347.99476488735155,Entire home/apt,2,FALSE,10,96,3.0841700667010454
371.1320931102178,Entire home/apt,3,FALSE,10,96,3.095091361656179
415.06964569505465,Entire home/apt,3,FALSE,10,100,3.1708054605663554
347.99476488735155,Entire home/apt,2,FALSE,10,91,2.98411991395872
371.1320931102178,Entire home/apt,3,FALSE,10,97,3.1334594457232146
415.06964569505465,Entire home/apt,3,FALSE,10,80,3.1801376292486725
129.94297466579414,Private room,2,FALSE,10,97,7.367491112839839
319.0146770122464,Entire home/apt,6,FALSE,9,89,3.525376291313987
167.10292605403382,Private room,2,TRUE,10,99,2.8372418816439957
228.33504720949796,Private room,4,FALSE,8,89,2.3916400848831967
247.03187809666255,Entire home/apt,3,FALSE,9,90,8.123943217709623
137.8891277928391,Private room,2,TRUE,9,96,3.294775328895624
115.92035150042068,Private room,2,FALSE,10,95,4.188206747673236
520.7067402075347,Entire home/apt,6,TRUE,9,96,3.8424871193484784
148.4060951668692,Shared room,4,FALSE,9,86,1.0107472256540535
171.77713377582498,Private room,3,FALSE,9,87,3.5253948371979695
343.0868467794709,Entire home/apt,4,TRUE,9,97,2.982810370841905
106.80564644292792,Private room,3,FALSE,10,99,14.647749083829796
104.23483219594276,Private room,2,FALSE,9,92,3.6957726092653305
139.29139010937644,Private room,4,FALSE,9,89,5.243655175248138
214.54613443021407,Entire home/apt,4,FALSE,10,100,4.805482252486225
157.52080022436195,Shared room,2,TRUE,10,95,11.43067223619715
142.7970459007198,Private room,2,TRUE,10,98,2.742890666095952
185.5660465551089,Entire home/apt,2,FALSE,8,90,10.415137212563431
380.4805085538001,Entire home/apt,5,FALSE,10,100,9.813714013290069
278.34906983266336,Entire home/apt,2,FALSE,10,100,3.624909733606652
214.54613443021407,Private room,3,FALSE,9,81,3.608212726186828
278.1153594465738,Private room,4,FALSE,10,88,3.568774459507946
104.23483219594276,Private room,2,TRUE,10,99,13.105431731795056
127.60587080489856,Private room,2,FALSE,10,96,11.843667586078736
90.44591941665888,Private room,2,FALSE,10,98,6.672578675592103
142.7970459007198,Private room,2,TRUE,10,98,3.0768669731292624
276.0119659717678,Entire home/apt,3,FALSE,10,96,6.65392267901361
111.47985416471909,Private room,4,FALSE,8,90,10.06032666984438
346.5925025708142,Entire home/apt,2,TRUE,10,95,4.345236104332601
209.8719267084229,Private room,3,FALSE,9,93,3.4280136241670913
109.14275030382348,Private room,4,FALSE,8,90,10.22503660299282
218.05179022155744,Private room,2,TRUE,10,96,3.028353198882907
226.23165373469195,Entire home/apt,2,TRUE,9,100,3.051584271085982
208.46966439188552,Entire home/apt,2,TRUE,10,99,9.616790701766366
183.22894269421332,Entire home/apt,3,TRUE,9,95,12.1667382078991
157.75451061045152,Entire home/apt,4,TRUE,10,98,8.907931528996734
127.60587080489856,Private room,2,FALSE,10,91,5.808140266749801
168.2714779844816,Private room,2,FALSE,9,96,1.6303017525161707
88.10881555576329,Private room,2,TRUE,10,99,11.037823171211803
336.3092455828737,Entire home/apt,6,FALSE,10,93,3.9399519495141258
223.6608394877068,Entire home/apt,2,FALSE,4,80,2.004935837277543
220.388894082453,Entire home/apt,2,FALSE,10,100,3.4975353468694146
287.69748527624563,Entire home/apt,4,FALSE,10,97,2.71204134365755
287.69748527624563,Entire home/apt,5,FALSE,10,98,6.11349081048854
248.20043002711037,Entire home/apt,2,FALSE,8,100,2.048754548291829
139.29139010937644,Private room,2,FALSE,10,93,3.4598184362521063
126.2036084883612,Private room,4,FALSE,9,93,8.910318465134562
220.388894082453,Entire home/apt,4,FALSE,7,84,6.861539610679737
301.48639805552955,Entire home/apt,4,FALSE,9,100,13.831834345690442
122.9316630831074,Private room,2,FALSE,9,88,3.2268797217691776
120.82826960830138,Private room,3,FALSE,9,92,10.161682293588276
192.5773581377956,Private room,2,FALSE,9,96,1.8551952759850887
201.69206319528837,Entire home/apt,4,FALSE,9,91,13.475693960846518
150.74319902776477,Private room,2,FALSE,10,80,4.201200468472155
64.97148733289707,Private room,2,TRUE,10,96,3.8856614426725256
115.92035150042068,Shared room,2,FALSE,10,95,2.9826486333673876
147.00383285033186,Private room,2,FALSE,9,92,6.715312089555231
162.42871833224268,Private room,2,TRUE,10,99,1.851530338550272
345.4239506403664,Entire home/apt,2,TRUE,10,97,0.8783738189427465
197.2515658595868,Entire home/apt,4,TRUE,10,95,14.757536539542428
206.36627091707953,Entire home/apt,2,TRUE,9,96,5.732144980111465
249.13527157146865,Entire home/apt,5,FALSE,9,100,5.445702826078003
202.86061512573616,Entire home/apt,3,FALSE,10,91,5.445688544619371
243.52622230531924,Private room,2,FALSE,9,93,2.37136985880777
150.74319902776477,Private room,2,FALSE,10,100,2.748381387197665
298.9155838085444,Entire home/apt,2,FALSE,9,98,1.805312142447804
238.6183041974385,Entire home/apt,2,FALSE,10,95,1.4527086122276782
204.26287744227352,Private room,3,FALSE,9,91,2.872514546522041
116.15406188651022,Private room,2,TRUE,9,97,6.149231924031354
220.388894082453,Entire home/apt,2,TRUE,10,98,6.123715234894644
299.14929419463397,Entire home/apt,4,FALSE,9,93,1.6196298396886228
324.6237262783958,Private room,4,FALSE,9,96,0.5759094860436492
278.34906983266336,Entire home/apt,3,FALSE,10,93,4.12244116430236
162.42871833224268,Private room,2,FALSE,10,99,5.775532033640338
237.68346265308028,Entire home/apt,4,TRUE,10,96,16.895526196613552
129.94297466579414,Private room,3,FALSE,9,94,6.1541099981545555
330.70019631672426,Private room,6,FALSE,9,90,5.276719704470152
133.21492007104794,Private room,2,TRUE,10,97,4.175326586672797
212.2090305693185,Private room,2,FALSE,9,98,3.977468845520797
342.1520052351126,Private room,4,FALSE,9,87,3.815189111068912
177.38618304197436,Private room,2,TRUE,9,98,5.422383314207811
336.3092455828737,Private room,6,FALSE,9,89,1.4189132243083182
247.03187809666255,Private room,3,FALSE,10,89,2.6522270411894207
293.5402449284846,Entire home/apt,6,FALSE,9,94,5.93063756594444
243.52622230531924,Private room,2,FALSE,10,98,1.2963923291590569
134.6171823875853,Private room,2,FALSE,9,93,5.095236368819105
237.68346265308028,Private room,2,TRUE,9,97,0.8019934014340027
156.58595868000373,Private room,2,TRUE,10,96,5.617765678778271
177.38618304197436,Private room,4,FALSE,10,98,2.759356211359095
122.9316630831074,Private room,2,FALSE,10,99,5.266208073243704
155.41740674955594,Private room,2,FALSE,9,97,5.55468851680662
193.7459100682434,Private room,3,FALSE,10,99,5.898308138358902
294.7087968589324,Private room,3,FALSE,9,95,1.7571156073024845
174.11423763672056,Private room,2,TRUE,10,98,2.689282960191135
109.14275030382348,Private room,2,FALSE,10,97,5.701396975437801
142.7970459007198,Private room,2,FALSE,10,93,4.136077112030471
755.3519678414508,Private room,2,FALSE,9,100,2.5252647091070193
347.761054501262,Private room,2,FALSE,9,93,4.788514925004719
160.0916144713471,Private room,2,FALSE,7,84,3.765301881217222
202.86061512573616,Private room,2,FALSE,10,100,1.9730260020136416
272.5063101804244,Private room,2,FALSE,10,100,1.7212676845368862
272.5063101804244,Entire home/apt,5,FALSE,8,100,5.453029374635434
149.80835748340655,Private room,3,TRUE,9,94,1.894575587176348
336.3092455828737,Private room,2,FALSE,10,100,6.132145069075037
272.5063101804244,Entire home/apt,2,FALSE,10,94,0.7643777640388303
208.7033747779751,Private room,4,FALSE,10,96,1.7494111307386475
148.4060951668692,Private room,2,FALSE,9,95,5.383825357497509
190.0065438908105,Private room,2,TRUE,9,96,1.525749418589141
125.03505655791342,Private room,2,FALSE,9,97,5.572680191972965
808.4042254837805,Entire home/apt,6,FALSE,8,79,1.322656309267029
505.5155651117135,Entire home/apt,4,FALSE,10,98,0.5453425767188053
211.0404786388707,Private room,2,FALSE,10,98,4.723246891649641
136.7205758623913,Private room,2,FALSE,10,92,2.5586993297196514
157.52080022436195,Private room,3,FALSE,9,98,1.3461142787651446
115.92035150042068,Private room,2,FALSE,10,95,6.735901236727675
232.0744133869309,Entire home/apt,2,FALSE,10,93,1.999883773470532
426.75516499953255,Private room,6,TRUE,10,97,6.657655872090708
185.79975694119844,Private room,2,TRUE,10,97,5.47326661102636
786.435449191362,Entire home/apt,6,FALSE,9,91,1.1619033913767909
157.75451061045152,Private room,2,FALSE,10,97,4.295241812169327
405.9549406375619,Entire home/apt,5,FALSE,10,100,3.0770935529634977
266.66355052818545,Private room,2,TRUE,10,99,5.196055447167779
347.99476488735155,Entire home/apt,4,FALSE,9,89,1.6775799802510185
180.8918388333177,Entire home/apt,3,FALSE,9,90,5.39896682058064
179.72328690286994,Private room,2,TRUE,10,95,4.735593172813824
127.60587080489856,Private room,2,FALSE,10,100,16.0539250232139
260.8207908759465,Private room,2,FALSE,8,80,4.639068757590077
175.04907918107878,Entire home/apt,6,FALSE,9,93,15.016248856273377
411.5639899037113,Entire home/apt,2,TRUE,10,98,0.8542139536949211
605.3098999719547,Entire home/apt,2,FALSE,10,98,1.0526374687628872
272.5063101804244,Entire home/apt,6,FALSE,8,90,4.223382835748069
296.8121903337384,Private room,2,FALSE,10,100,6.521933827150318
141.39478358418248,Private room,2,TRUE,10,100,3.923466824344908
278.34906983266336,Private room,2,TRUE,10,94,6.091640148609568
162.42871833224268,Private room,2,FALSE,8,91,4.82311583783982
160.0916144713471,Private room,2,TRUE,9,95,5.132234089592986
201.69206319528837,Private room,2,TRUE,10,98,2.723307753319292
405.9549406375619,Private room,2,FALSE,6,60,5.014522831108403
221.5574460129008,Private room,2,FALSE,10,95,5.7400914235348
539.1698607086098,Entire home/apt,5,TRUE,9,95,1.1916701719681215
382.58390202860613,Entire home/apt,4,FALSE,10,94,1.3832040760751585
162.42871833224268,Private room,2,FALSE,10,100,4.943956384245368
153.08030288866036,Private room,2,FALSE,10,95,3.555212533675175
160.0916144713471,Private room,3,TRUE,10,99,6.137438320707947
695.7558193886135,Entire home/apt,3,FALSE,10,100,5.855577368055368
266.66355052818545,Entire home/apt,6,TRUE,10,98,5.387362648409458
124.1002150135552,Private room,2,FALSE,9,95,6.1137227412288295
488.22099654108627,Entire home/apt,6,FALSE,9,87,1.2583775281019536
247.03187809666255,Private room,3,FALSE,9,92,2.0895610551112327
178.55473497242215,Private room,2,FALSE,9,96,3.972376741780205
116.15406188651022,Private room,3,FALSE,9,95,5.223704929476823
243.52622230531924,Private room,2,TRUE,10,100,4.092915704453262
105.63709451248012,Private room,2,FALSE,9,87,5.752739615939952
139.29139010937644,Private room,3,FALSE,9,100,5.04130329111411
102.13143872113676,Private room,3,TRUE,10,100,15.365517229001478
111.24614377862952,Private room,2,FALSE,8,89,5.195798937759767
254.97803122370755,Private room,2,FALSE,10,100,5.203959563708989
214.54613443021407,Private room,2,TRUE,10,99,4.486541480113074
209.8719267084229,Private room,3,FALSE,10,100,6.8480624487990545
193.51219968215383,Private room,2,FALSE,10,97,4.223812561955355
337.47779751332143,Entire home/apt,4,FALSE,9,80,2.807373642947228
168.2714779844816,Private room,2,TRUE,10,97,5.512852530844568
336.3092455828737,Private room,2,FALSE,9,87,1.775121180058392
86.9402636253155,Shared room,6,FALSE,7,84,4.5664678669588135
293.5402449284846,Private room,2,FALSE,9,89,0.8362229731571277
120.82826960830138,Private room,2,FALSE,9,82,4.566459125817203
150.74319902776477,Private room,2,TRUE,10,99,3.2063257804652667
174.34794802281013,Private room,3,FALSE,8,100,4.56644129720086
101.66401794895764,Shared room,5,FALSE,7,67,4.000929634303396
162.1950079461531,Private room,2,TRUE,10,97,3.846810791450141
160.0916144713471,Private room,2,TRUE,10,98,2.003751926296035
186.7345984855567,Private room,2,FALSE,10,94,5.453158597554262
301.48639805552955,Entire home/apt,2,TRUE,10,98,1.3045161609378042
162.42871833224268,Private room,3,FALSE,9,93,4.858869763525921
185.5660465551089,Entire home/apt,3,FALSE,10,94,6.292093176116909
189.3054127325418,Private room,4,FALSE,10,95,4.2653614485280045
162.42871833224268,Private room,2,FALSE,10,100,5.3467913093157735
122.9316630831074,Private room,2,FALSE,10,100,4.933155440186986
191.40880620734785,Entire home/apt,3,FALSE,10,97,5.67996203994411
160.0916144713471,Private room,2,FALSE,10,99,0.22367357091183812
307.3291577077685,Entire home/apt,2,FALSE,7,80,3.36594994187454
308.4977096382163,Private room,2,FALSE,10,100,1.9938593888417069
182.06039076376553,Entire home/apt,3,FALSE,10,95,6.295684365556365
115.92035150042068,Private room,2,FALSE,10,93,6.486419238823874
162.42871833224268,Private room,2,FALSE,10,40,5.45030609038031
139.0576797232869,Private room,2,FALSE,10,97,3.40663361283929
330.70019631672426,Entire home/apt,5,FALSE,9,86,3.860514476444501
624.9415724034776,Entire home/apt,6,FALSE,8,85,4.746308947227985
150.74319902776477,Private room,2,FALSE,10,100,5.680904364161152
428.85855847433857,Entire home/apt,6,TRUE,10,99,13.67409157414346
182.99523230812375,Entire home/apt,3,TRUE,10,100,14.04379971163096
189.07170234645227,Private room,2,FALSE,10,100,5.835310678525195
289.8008787510517,Entire home/apt,2,FALSE,10,100,5.189699948520493
189.07170234645227,Private room,2,FALSE,9,80,1.4290667452919004
1380.0598298588388,Entire home/apt,6,TRUE,10,99,2.7215842739340808
